dates,vol
2021-08-14 09:58:06,20
2021-08-14 09:58:50,18
2021-08-14 09:58:51,18
2021-08-14 09:58:54,18
2021-08-14 09:59:55,20
2021-08-14 10:00:17,20
2021-08-14 10:00:39,19
2021-08-14 10:00:48,18
2021-08-14 10:01:33,18
2021-08-14 10:01:51,18
2021-08-14 10:02:16,18
2021-08-14 10:03:01,17
2021-08-14 10:03:04,17
2021-08-14 10:04:04,17
2021-08-14 10:05:04,18
2021-08-14 10:06:05,17
2021-08-14 10:07:05,17
2021-08-14 10:08:04,17
2021-08-14 10:09:04,17
2021-08-14 10:10:05,17
2021-08-14 10:11:05,17
2021-08-14 10:11:09,17
2021-08-14 10:11:14,17
2021-08-14 10:11:55,18
2021-08-14 10:12:28,18
2021-08-14 10:12:33,18
2021-08-14 10:13:14,18
2021-08-14 10:13:20,18
2021-08-14 10:13:23,18
2021-08-14 10:14:10,18
2021-08-14 10:15:10,20
2021-08-14 10:16:10,22
2021-08-14 10:17:11,22
2021-08-14 10:18:11,22
2021-08-14 10:19:10,22
2021-08-14 10:19:49,19
2021-08-14 10:19:52,19
2021-08-14 10:20:06,18
2021-08-14 10:20:45,18
2021-08-14 10:21:26,19
2021-08-14 10:21:29,18
2021-08-14 10:21:34,18
2021-08-14 10:22:16,17
2021-08-14 10:22:31,17
2021-08-14 10:22:51,18
2021-08-14 10:23:52,15
2021-08-14 10:24:51,14
2021-08-14 10:25:51,14
2021-08-14 10:26:52,14
2021-08-14 10:27:52,14
2021-08-14 10:28:52,14
2021-08-14 10:29:51,14
2021-08-14 10:30:52,13
2021-08-14 10:31:52,14
2021-08-14 10:32:10,14
2021-08-14 10:32:27,15
2021-08-14 10:32:30,15
2021-08-14 10:32:43,16
2021-08-14 10:33:28,16
2021-08-14 10:33:30,16
2021-08-14 10:33:34,16
2021-08-14 10:34:00,17
2021-08-14 10:34:21,18
2021-08-14 10:34:57,18
2021-08-14 10:35:56,20
2021-08-14 10:36:56,20
2021-08-14 10:37:57,19
2021-08-14 10:38:57,19
2021-08-14 10:39:57,19
2021-08-14 10:40:19,19
2021-08-14 10:40:22,19
2021-08-14 10:40:24,19
2021-08-14 10:41:02,19
2021-08-14 10:41:39,17
2021-08-14 10:41:41,17
2021-08-14 10:41:46,16
2021-08-14 10:42:24,16
2021-08-14 10:42:41,16
2021-08-14 10:42:51,16
2021-08-14 10:43:51,15
2021-08-14 10:44:52,15
2021-08-14 10:45:51,15
2021-08-14 10:46:48,15
2021-08-14 10:46:50,15
2021-08-14 10:47:50,15
2021-08-14 10:48:50,16
2021-08-14 10:49:50,16
2021-08-14 10:50:50,16
2021-08-14 10:51:50,15
2021-08-14 10:52:50,15
2021-08-14 10:53:50,15
2021-08-14 10:54:51,15
2021-08-14 10:55:51,15
2021-08-14 10:56:50,15
2021-08-14 10:57:26,15
2021-08-14 10:57:38,15
2021-08-14 10:57:53,15
2021-08-14 10:58:03,16
2021-08-14 10:58:59,17
2021-08-14 10:59:05,17
